,Department,Department_n,salary,salary_n
9814,technical,9,medium,2
9815,technical,9,medium,2
9816,technical,9,medium,2
9817,support,8,high,0
9818,support,8,medium,2
9819,support,8,high,0
9820,support,8,low,1
9821,support,8,medium,2
9822,support,8,medium,2
9823,support,8,medium,2
9824,support,8,medium,2
9825,support,8,low,1
9826,support,8,low,1
9827,support,8,low,1
9828,technical,9,low,1
9829,technical,9,low,1
9830,technical,9,low,1
9831,management,4,low,1
9832,IT,0,low,1
9833,IT,0,low,1
9834,IT,0,low,1
9835,IT,0,high,0
9836,IT,0,low,1
9837,product_mng,6,low,1
9838,product_mng,6,low,1
9839,product_mng,6,low,1
9840,product_mng,6,high,0
9841,IT,0,low,1
9842,marketing,5,high,0
9843,accounting,2,high,0
9844,accounting,2,high,0
9845,IT,0,medium,2
9846,IT,0,medium,2
9847,management,4,high,0
9848,marketing,5,medium,2
9849,sales,7,high,0
9850,accounting,2,medium,2
9851,support,8,medium,2
9852,technical,9,medium,2
9853,management,4,medium,2
9854,marketing,5,medium,2
9855,marketing,5,medium,2
9856,marketing,5,medium,2
9857,sales,7,medium,2
9858,sales,7,high,0
9859,sales,7,low,1
9860,sales,7,medium,2
9861,sales,7,medium,2
9862,sales,7,medium,2
9863,sales,7,medium,2
9864,sales,7,medium,2
9865,sales,7,medium,2
9866,sales,7,medium,2
9867,sales,7,medium,2
9868,sales,7,medium,2
9869,sales,7,high,0
9870,sales,7,low,1
9871,sales,7,low,1
9872,sales,7,low,1
9873,sales,7,high,0
9874,sales,7,low,1
9875,sales,7,low,1
9876,accounting,2,low,1
9877,accounting,2,high,0
9878,accounting,2,low,1
9879,hr,3,low,1
9880,hr,3,low,1
9881,hr,3,low,1
9882,hr,3,low,1
9883,technical,9,low,1
9884,technical,9,low,1
9885,technical,9,medium,2
9886,technical,9,medium,2
9887,technical,9,medium,2
9888,technical,9,medium,2
9889,technical,9,medium,2
9890,technical,9,medium,2
9891,technical,9,medium,2
9892,technical,9,medium,2
9893,technical,9,medium,2
9894,support,8,medium,2
9895,support,8,medium,2
9896,support,8,medium,2
9897,support,8,high,0
9898,support,8,low,1
9899,support,8,medium,2
9900,support,8,medium,2
9901,support,8,medium,2
9902,support,8,medium,2
9903,support,8,low,1
9904,support,8,low,1
9905,technical,9,low,1
9906,technical,9,low,1
9907,technical,9,low,1
9908,management,4,low,1
9909,IT,0,low,1
9910,IT,0,low,1
9911,IT,0,low,1
9912,IT,0,low,1
9913,IT,0,low,1
9914,product_mng,6,low,1
9915,product_mng,6,low,1
9916,product_mng,6,low,1
9917,product_mng,6,low,1
9918,IT,0,low,1
9919,marketing,5,high,0
9920,accounting,2,high,0
9921,accounting,2,high,0
9922,IT,0,medium,2
9923,IT,0,medium,2
9924,management,4,high,0
9925,sales,7,medium,2
9926,accounting,2,medium,2
9927,support,8,medium,2
9928,technical,9,medium,2
9929,management,4,medium,2
9930,marketing,5,medium,2
9931,marketing,5,medium,2
9932,marketing,5,medium,2
9933,sales,7,medium,2
9934,sales,7,medium,2
9935,sales,7,medium,2
9936,sales,7,high,0
9937,sales,7,low,1
9938,sales,7,medium,2
9939,sales,7,medium,2
9940,sales,7,medium,2
9941,sales,7,medium,2
9942,sales,7,low,1
9943,sales,7,low,1
9944,sales,7,low,1
9945,sales,7,low,1
9946,sales,7,low,1
9947,sales,7,low,1
9948,sales,7,low,1
9949,sales,7,low,1
9950,sales,7,low,1
9951,sales,7,low,1
9952,accounting,2,low,1
9953,accounting,2,low,1
9954,accounting,2,low,1
9955,hr,3,low,1
9956,hr,3,low,1
9957,hr,3,low,1
9958,hr,3,low,1
9959,technical,9,low,1
9960,technical,9,low,1
9961,technical,9,low,1
9962,technical,9,low,1
9963,technical,9,medium,2
9964,technical,9,medium,2
9965,technical,9,medium,2
9966,technical,9,medium,2
9967,technical,9,medium,2
9968,technical,9,medium,2
9969,technical,9,medium,2
9970,support,8,medium,2
9971,support,8,medium,2
9972,support,8,medium,2
9973,support,8,medium,2
9974,support,8,medium,2
9975,support,8,high,0
9976,support,8,low,1
9977,support,8,medium,2
9978,support,8,medium,2
9979,support,8,medium,2
9980,support,8,medium,2
9981,technical,9,low,1
9982,technical,9,low,1
9983,technical,9,low,1
9984,management,4,low,1
9985,IT,0,low,1
9986,IT,0,low,1
9987,IT,0,low,1
9988,IT,0,low,1
9989,IT,0,low,1
9990,product_mng,6,low,1
9991,product_mng,6,low,1
9992,product_mng,6,low,1
9993,product_mng,6,low,1
9994,IT,0,low,1
9995,marketing,5,high,0
9996,accounting,2,high,0
9997,accounting,2,high,0
9998,IT,0,medium,2
9999,IT,0,medium,2
10000,management,4,high,0
10001,sales,7,low,1
10002,accounting,2,medium,2
10003,support,8,medium,2
10004,technical,9,medium,2
10005,management,4,medium,2
10006,marketing,5,medium,2
10007,marketing,5,medium,2
10008,marketing,5,medium,2
10009,sales,7,medium,2
10010,sales,7,medium,2
10011,sales,7,medium,2
10012,sales,7,medium,2
10013,sales,7,medium,2
10014,sales,7,high,0
10015,sales,7,low,1
10016,sales,7,medium,2
10017,sales,7,medium,2
10018,sales,7,medium,2
10019,sales,7,medium,2
10020,sales,7,low,1
10021,sales,7,low,1
10022,sales,7,low,1
10023,sales,7,low,1
10024,sales,7,low,1
10025,sales,7,low,1
10026,sales,7,low,1
10027,sales,7,low,1
10028,accounting,2,low,1
10029,accounting,2,low,1
10030,accounting,2,low,1
10031,hr,3,low,1
10032,hr,3,low,1
10033,hr,3,low,1
10034,hr,3,low,1
10035,technical,9,low,1
10036,technical,9,low,1
10037,technical,9,low,1
10038,technical,9,medium,2
10039,technical,9,medium,2
10040,technical,9,medium,2
10041,technical,9,medium,2
10042,technical,9,medium,2
10043,technical,9,medium,2
10044,technical,9,medium,2
10045,technical,9,medium,2
10046,support,8,medium,2
10047,support,8,medium,2
10048,support,8,medium,2
10049,support,8,medium,2
10050,support,8,high,0
10051,support,8,low,1
10052,support,8,medium,2
10053,support,8,medium,2
10054,support,8,medium,2
10055,support,8,medium,2
10056,support,8,low,1
10057,technical,9,low,1
10058,technical,9,low,1
10059,technical,9,low,1
10060,management,4,low,1
10061,IT,0,low,1
10062,IT,0,low,1
10063,IT,0,low,1
10064,IT,0,low,1
10065,IT,0,low,1
10066,product_mng,6,low,1
10067,product_mng,6,low,1
10068,product_mng,6,low,1
10069,product_mng,6,low,1
10070,IT,0,low,1
10071,marketing,5,high,0
10072,accounting,2,high,0
10073,accounting,2,high,0
10074,IT,0,medium,2
10075,IT,0,medium,2
10076,management,4,high,0
10077,sales,7,medium,2
10078,accounting,2,medium,2
10079,support,8,medium,2
10080,technical,9,medium,2
10081,management,4,medium,2
10082,marketing,5,medium,2
10083,marketing,5,medium,2
10084,marketing,5,medium,2
10085,sales,7,medium,2
10086,sales,7,medium,2
10087,sales,7,medium,2
10088,sales,7,medium,2
10089,sales,7,high,0
10090,sales,7,low,1
10091,sales,7,medium,2
10092,sales,7,medium,2
10093,sales,7,medium,2
10094,sales,7,medium,2
10095,sales,7,low,1
10096,sales,7,low,1
10097,sales,7,low,1
10098,sales,7,low,1
10099,sales,7,low,1
10100,sales,7,low,1
10101,sales,7,low,1
10102,sales,7,low,1
10103,sales,7,low,1
10104,accounting,2,low,1
10105,accounting,2,low,1
10106,accounting,2,low,1
10107,hr,3,low,1
10108,hr,3,low,1
10109,hr,3,low,1
10110,hr,3,low,1
10111,technical,9,low,1
10112,technical,9,low,1
10113,technical,9,low,1
10114,technical,9,low,1
10115,technical,9,low,1
10116,technical,9,medium,2
10117,technical,9,medium,2
10118,technical,9,medium,2
10119,technical,9,medium,2
10120,technical,9,medium,2
10121,technical,9,medium,2
10122,support,8,medium,2
10123,support,8,medium,2
10124,support,8,medium,2
10125,support,8,medium,2
10126,support,8,medium,2
10127,support,8,medium,2
10128,support,8,high,0
10129,support,8,low,1
10130,support,8,medium,2
10131,support,8,medium,2
10132,support,8,medium,2
10133,technical,9,medium,2
10134,technical,9,low,1
10135,technical,9,low,1
10136,management,4,low,1
10137,IT,0,low,1
10138,IT,0,low,1
10139,IT,0,low,1
10140,IT,0,low,1
10141,IT,0,low,1
10142,product_mng,6,medium,2
10143,product_mng,6,medium,2
10144,product_mng,6,medium,2
10145,product_mng,6,medium,2
10146,IT,0,medium,2
10147,RandD,1,medium,2
10148,RandD,1,medium,2
10149,RandD,1,medium,2
10150,RandD,1,medium,2
10151,RandD,1,medium,2
10152,marketing,5,medium,2
10153,sales,7,medium,2
10154,accounting,2,medium,2
10155,support,8,medium,2
10156,technical,9,medium,2
10157,management,4,medium,2
10158,marketing,5,medium,2
10159,marketing,5,medium,2
10160,marketing,5,medium,2
10161,sales,7,medium,2
10162,sales,7,medium,2
10163,sales,7,medium,2
10164,sales,7,medium,2
10165,sales,7,medium,2
10166,sales,7,medium,2
10167,sales,7,high,0
10168,sales,7,high,0
10169,sales,7,high,0
10170,sales,7,high,0
10171,sales,7,high,0
10172,sales,7,high,0
10173,sales,7,high,0
10174,sales,7,high,0
10175,sales,7,high,0
10176,sales,7,high,0
10177,sales,7,high,0
10178,sales,7,high,0
10179,sales,7,low,1
10180,accounting,2,low,1
10181,accounting,2,low,1
10182,accounting,2,low,1
10183,hr,3,low,1
10184,hr,3,low,1
10185,hr,3,low,1
10186,hr,3,low,1
10187,technical,9,low,1
10188,technical,9,low,1
10189,technical,9,low,1
10190,technical,9,low,1
10191,technical,9,low,1
10192,technical,9,low,1
10193,technical,9,low,1
10194,technical,9,medium,2
10195,technical,9,medium,2
10196,technical,9,medium,2
10197,technical,9,medium,2
10198,support,8,medium,2
10199,support,8,medium,2
10200,support,8,medium,2
10201,support,8,medium,2
10202,support,8,medium,2
10203,support,8,medium,2
10204,support,8,medium,2
10205,support,8,medium,2
10206,support,8,high,0
10207,support,8,high,0
10208,support,8,high,0
10209,technical,9,high,0
10210,technical,9,high,0
10211,technical,9,high,0
10212,management,4,high,0
10213,IT,0,high,0
10214,IT,0,low,1
10215,IT,0,low,1
10216,IT,0,low,1
10217,IT,0,low,1
10218,product_mng,6,low,1
10219,product_mng,6,low,1
10220,product_mng,6,low,1
10221,product_mng,6,low,1
10222,IT,0,medium,2
10223,RandD,1,medium,2
10224,RandD,1,medium,2
10225,RandD,1,medium,2
10226,RandD,1,medium,2
10227,RandD,1,medium,2
10228,marketing,5,medium,2
10229,sales,7,medium,2
10230,accounting,2,medium,2
10231,support,8,medium,2
10232,technical,9,medium,2
10233,management,4,medium,2
10234,marketing,5,medium,2
10235,marketing,5,medium,2
10236,marketing,5,medium,2
10237,sales,7,medium,2
10238,sales,7,medium,2
10239,sales,7,medium,2
10240,sales,7,medium,2
10241,sales,7,medium,2
10242,sales,7,medium,2
10243,sales,7,medium,2
10244,sales,7,medium,2
10245,sales,7,high,0
10246,sales,7,low,1
10247,sales,7,medium,2
10248,sales,7,medium,2
10249,sales,7,medium,2
10250,sales,7,medium,2
10251,sales,7,medium,2
10252,sales,7,medium,2
10253,sales,7,medium,2
10254,sales,7,medium,2
10255,sales,7,medium,2
10256,accounting,2,medium,2
10257,accounting,2,low,1
10258,accounting,2,low,1
10259,hr,3,low,1
10260,hr,3,low,1
10261,hr,3,low,1
10262,hr,3,low,1
10263,technical,9,low,1
10264,technical,9,high,0
10265,technical,9,low,1
10266,technical,9,high,0
10267,technical,9,high,0
10268,technical,9,low,1
10269,technical,9,low,1
10270,technical,9,high,0
10271,technical,9,low,1
10272,technical,9,medium,2
10273,technical,9,high,0
10274,support,8,medium,2
10275,support,8,medium,2
10276,support,8,medium,2
10277,support,8,medium,2
10278,support,8,high,0
10279,support,8,medium,2
10280,support,8,medium,2
10281,support,8,medium,2
10282,support,8,high,0
10283,support,8,medium,2
10284,support,8,high,0
10285,technical,9,low,1
10286,technical,9,medium,2
10287,technical,9,medium,2
10288,management,4,medium,2
10289,IT,0,medium,2
10290,IT,0,low,1
10291,IT,0,low,1
10292,IT,0,low,1
10293,IT,0,low,1
10294,product_mng,6,low,1
10295,product_mng,6,low,1
10296,product_mng,6,low,1
10297,product_mng,6,low,1
10298,IT,0,low,1
10299,RandD,1,low,1
10300,RandD,1,high,0
10301,RandD,1,low,1
10302,RandD,1,low,1
10303,RandD,1,low,1
10304,marketing,5,low,1
10305,sales,7,high,0
10306,accounting,2,low,1
10307,support,8,low,1
10308,technical,9,low,1
10309,management,4,high,0
10310,marketing,5,low,1
10311,marketing,5,medium,2
10312,marketing,5,high,0
10313,sales,7,medium,2
10314,sales,7,high,0
10315,sales,7,medium,2
10316,sales,7,medium,2
10317,sales,7,medium,2
10318,sales,7,medium,2
10319,sales,7,medium,2
10320,sales,7,medium,2
10321,sales,7,medium,2
10322,sales,7,medium,2
10323,sales,7,high,0
10324,sales,7,low,1
10325,sales,7,medium,2
10326,sales,7,medium,2
10327,sales,7,medium,2
10328,sales,7,medium,2
10329,sales,7,medium,2
10330,sales,7,medium,2
10331,sales,7,medium,2
10332,accounting,2,medium,2
10333,accounting,2,medium,2
10334,accounting,2,high,0
10335,hr,3,low,1
10336,hr,3,low,1
10337,hr,3,low,1
10338,hr,3,high,0
10339,technical,9,low,1
10340,technical,9,low,1
10341,technical,9,low,1
10342,technical,9,high,0
10343,technical,9,low,1
10344,technical,9,low,1
10345,technical,9,low,1
10346,technical,9,low,1
10347,technical,9,low,1
10348,technical,9,low,1
10349,technical,9,low,1
10350,support,8,medium,2
10351,support,8,medium,2
10352,support,8,medium,2
10353,support,8,medium,2
10354,support,8,medium,2
10355,support,8,medium,2
10356,support,8,medium,2
10357,support,8,medium,2
10358,support,8,medium,2
10359,support,8,medium,2
10360,support,8,medium,2
10361,technical,9,medium,2
10362,technical,9,high,0
10363,technical,9,low,1
10364,management,4,medium,2
10365,IT,0,medium,2
10366,IT,0,medium,2
10367,IT,0,medium,2
10368,IT,0,low,1
10369,IT,0,low,1
10370,product_mng,6,low,1
10371,product_mng,6,low,1
10372,product_mng,6,low,1
10373,product_mng,6,low,1
10374,IT,0,low,1
10375,RandD,1,low,1
10376,RandD,1,low,1
10377,RandD,1,low,1
10378,RandD,1,low,1
10379,RandD,1,low,1
10380,marketing,5,low,1
10381,sales,7,low,1
10382,accounting,2,low,1
10383,support,8,low,1
10384,technical,9,low,1
10385,management,4,low,1
10386,marketing,5,low,1
10387,marketing,5,low,1
10388,marketing,5,low,1
10389,sales,7,medium,2
10390,sales,7,medium,2
10391,sales,7,medium,2
10392,sales,7,medium,2
10393,sales,7,medium,2
10394,sales,7,medium,2
10395,sales,7,medium,2
10396,sales,7,medium,2
10397,sales,7,medium,2
10398,sales,7,medium,2
10399,sales,7,medium,2
10400,sales,7,medium,2
10401,sales,7,high,0
10402,sales,7,low,1
10403,sales,7,medium,2
10404,sales,7,medium,2
10405,sales,7,medium,2
10406,sales,7,medium,2
10407,sales,7,low,1
10408,accounting,2,low,1
10409,accounting,2,low,1
10410,accounting,2,low,1
10411,hr,3,low,1
10412,hr,3,low,1
10413,hr,3,low,1
10414,hr,3,low,1
10415,technical,9,low,1
10416,technical,9,low,1
10417,technical,9,low,1
10418,technical,9,low,1
10419,technical,9,low,1
10420,technical,9,low,1
10421,technical,9,low,1
10422,technical,9,low,1
10423,technical,9,low,1
10424,technical,9,low,1
10425,technical,9,low,1
10426,support,8,low,1
10427,support,8,low,1
10428,support,8,medium,2
10429,support,8,medium,2
10430,support,8,medium,2
10431,support,8,medium,2
10432,support,8,medium,2
10433,support,8,medium,2
10434,support,8,medium,2
10435,support,8,medium,2
10436,support,8,medium,2
10437,technical,9,medium,2
10438,technical,9,medium,2
10439,technical,9,medium,2
10440,management,4,high,0
10441,IT,0,low,1
10442,IT,0,medium,2
10443,IT,0,medium,2
10444,IT,0,medium,2
10445,IT,0,medium,2
10446,product_mng,6,low,1
10447,product_mng,6,low,1
10448,product_mng,6,low,1
10449,product_mng,6,low,1
10450,IT,0,low,1
10451,RandD,1,low,1
10452,RandD,1,low,1
10453,RandD,1,low,1
10454,RandD,1,low,1
10455,RandD,1,low,1
10456,marketing,5,low,1
10457,sales,7,low,1
10458,accounting,2,low,1
10459,support,8,low,1
10460,technical,9,low,1
10461,management,4,low,1
10462,marketing,5,low,1
10463,marketing,5,low,1
10464,marketing,5,low,1
10465,sales,7,low,1
10466,sales,7,low,1
10467,sales,7,medium,2
10468,sales,7,medium,2
10469,sales,7,medium,2
10470,sales,7,medium,2
10471,sales,7,medium,2
10472,sales,7,medium,2
10473,sales,7,medium,2
10474,sales,7,medium,2
10475,sales,7,medium,2
10476,sales,7,medium,2
10477,sales,7,medium,2
10478,sales,7,medium,2
10479,sales,7,high,0
10480,sales,7,low,1
10481,sales,7,medium,2
10482,sales,7,medium,2
10483,sales,7,medium,2
10484,accounting,2,medium,2
10485,accounting,2,low,1
10486,accounting,2,low,1
10487,hr,3,low,1
10488,hr,3,low,1
10489,hr,3,low,1
10490,hr,3,low,1
10491,technical,9,low,1
10492,technical,9,low,1
10493,technical,9,low,1
10494,technical,9,low,1
10495,technical,9,low,1
10496,technical,9,low,1
10497,technical,9,low,1
10498,technical,9,low,1
10499,technical,9,low,1
10500,technical,9,low,1
10501,technical,9,low,1
10502,support,8,low,1
10503,support,8,medium,2
10504,support,8,medium,2
10505,support,8,medium,2
10506,support,8,medium,2
10507,support,8,medium,2
10508,support,8,medium,2
10509,support,8,medium,2
10510,support,8,medium,2
10511,support,8,medium,2
10512,support,8,medium,2
10513,technical,9,medium,2
10514,technical,9,medium,2
10515,technical,9,high,0
10516,management,4,low,1
10517,IT,0,medium,2
10518,IT,0,medium,2
10519,IT,0,medium,2
10520,IT,0,medium,2
10521,IT,0,low,1
10522,product_mng,6,low,1
10523,product_mng,6,low,1
10524,product_mng,6,low,1
10525,product_mng,6,low,1
10526,IT,0,low,1
10527,RandD,1,low,1
10528,RandD,1,low,1
10529,RandD,1,low,1
10530,RandD,1,low,1
10531,RandD,1,low,1
10532,marketing,5,low,1
10533,sales,7,low,1
10534,accounting,2,low,1
10535,support,8,low,1
10536,technical,9,low,1
10537,management,4,low,1
10538,marketing,5,low,1
10539,marketing,5,low,1
10540,marketing,5,low,1
10541,sales,7,low,1
10542,sales,7,medium,2
10543,sales,7,medium,2
10544,sales,7,medium,2
10545,sales,7,medium,2
10546,sales,7,medium,2
10547,sales,7,medium,2
10548,sales,7,medium,2
10549,sales,7,medium,2
10550,sales,7,medium,2
10551,sales,7,medium,2
10552,sales,7,medium,2
10553,sales,7,medium,2
10554,sales,7,high,0
10555,sales,7,low,1
10556,sales,7,medium,2
10557,sales,7,medium,2
10558,sales,7,medium,2
10559,sales,7,medium,2
10560,accounting,2,low,1
10561,accounting,2,low,1
10562,accounting,2,low,1
10563,hr,3,low,1
10564,hr,3,low,1
10565,hr,3,low,1
10566,hr,3,low,1
10567,technical,9,low,1
10568,technical,9,low,1
10569,technical,9,low,1
10570,technical,9,low,1
10571,technical,9,low,1
10572,technical,9,low,1
10573,technical,9,low,1
10574,technical,9,low,1
10575,technical,9,low,1
10576,technical,9,low,1
10577,technical,9,low,1
10578,support,8,low,1
10579,support,8,low,1
10580,support,8,low,1
10581,support,8,medium,2
10582,support,8,medium,2
10583,support,8,medium,2
10584,support,8,medium,2
10585,support,8,medium,2
10586,support,8,medium,2
10587,support,8,medium,2
10588,support,8,medium,2
10589,technical,9,medium,2
10590,technical,9,medium,2
10591,technical,9,medium,2
10592,management,4,medium,2
10593,IT,0,high,0
10594,IT,0,low,1
10595,IT,0,medium,2
10596,IT,0,medium,2
10597,IT,0,medium,2
10598,product_mng,6,medium,2
10599,product_mng,6,low,1
10600,product_mng,6,low,1
10601,product_mng,6,low,1
10602,IT,0,low,1
10603,RandD,1,low,1
10604,RandD,1,low,1
10605,RandD,1,low,1
10606,RandD,1,low,1
10607,RandD,1,medium,2
10608,marketing,5,medium,2
10609,sales,7,medium,2
10610,accounting,2,medium,2
10611,support,8,medium,2
10612,technical,9,medium,2
10613,management,4,medium,2
10614,marketing,5,medium,2
10615,marketing,5,medium,2
10616,marketing,5,medium,2
10617,sales,7,medium,2
10618,sales,7,medium,2
10619,sales,7,medium,2
10620,sales,7,medium,2
10621,sales,7,medium,2
10622,sales,7,medium,2
10623,sales,7,medium,2
10624,sales,7,medium,2
10625,sales,7,medium,2
10626,sales,7,medium,2
10627,sales,7,medium,2
10628,sales,7,medium,2
10629,sales,7,medium,2
10630,sales,7,medium,2
10631,sales,7,medium,2
10632,sales,7,high,0
10633,sales,7,high,0
10634,sales,7,high,0
10635,sales,7,high,0
10636,accounting,2,high,0
10637,accounting,2,high,0
10638,accounting,2,high,0
10639,hr,3,high,0
10640,hr,3,high,0
10641,hr,3,high,0
10642,hr,3,high,0
10643,technical,9,high,0
10644,technical,9,low,1
10645,technical,9,low,1
10646,technical,9,low,1
10647,technical,9,low,1
10648,technical,9,low,1
10649,technical,9,low,1
10650,technical,9,low,1
10651,technical,9,low,1
10652,technical,9,low,1
10653,technical,9,low,1
10654,support,8,low,1
10655,support,8,low,1
10656,support,8,low,1
10657,support,8,low,1
10658,support,8,low,1
10659,support,8,medium,2
10660,support,8,medium,2
10661,support,8,medium,2
10662,support,8,medium,2
10663,support,8,medium,2
10664,support,8,medium,2
10665,technical,9,medium,2
10666,technical,9,medium,2
10667,technical,9,medium,2
10668,management,4,medium,2
10669,IT,0,medium,2
10670,IT,0,medium,2
10671,IT,0,high,0
10672,IT,0,high,0
10673,IT,0,high,0
10674,product_mng,6,high,0
10675,product_mng,6,high,0
10676,product_mng,6,high,0
10677,product_mng,6,high,0
10678,IT,0,high,0
10679,RandD,1,low,1
10680,RandD,1,low,1
10681,RandD,1,low,1
10682,RandD,1,low,1
10683,RandD,1,low,1
10684,marketing,5,low,1
10685,sales,7,low,1
10686,accounting,2,low,1
10687,support,8,medium,2
10688,technical,9,medium,2
10689,management,4,medium,2
10690,marketing,5,medium,2
10691,marketing,5,medium,2
10692,marketing,5,medium,2
10693,sales,7,medium,2
10694,sales,7,medium,2
10695,sales,7,medium,2
10696,sales,7,medium,2
10697,sales,7,medium,2
10698,sales,7,medium,2
10699,sales,7,medium,2
10700,sales,7,medium,2
10701,sales,7,medium,2
10702,sales,7,medium,2
10703,sales,7,medium,2
10704,sales,7,medium,2
